Date,SP500,DAX,Nikkei
1990-07-03,360.1600,1911.2600,32414.5996
1990-07-05,355.6800,1927.0699,32351.6699
1990-07-06,358.4200,1924.1000,32445.1191
1990-07-09,359.5200,1927.2800,32538.2793
1990-07-10,356.4900,1904.0200,32152.4297
1990-07-11,361.2300,1902.3600,32294.1797
1990-07-12,365.4400,1929.2400,32575.3203
1990-07-13,367.3100,1931.8500,32644.3691
1990-07-16,368.9500,1932.4301,33021.7305
1990-07-17,367.5200,1929.0601,33172.2812
1990-07-18,364.2200,1962.0699,33048.1094
1990-07-19,365.3200,1962.2200,33055.6211
1990-07-20,361.6100,1950.1600,32421.5195
1990-07-23,355.3100,1939.8199,31894.7891
1990-07-24,355.7900,1922.6700,31702.4609
1990-07-25,357.0900,1924.3400,31701.2695
1990-07-26,355.9100,1930.5699,31369.7500
1990-07-27,353.4400,1920.2500,30863.4805
1990-07-30,355.5500,1909.2000,30442.9492
1990-07-31,356.1500,1922.9200,31035.6602
1990-08-01,355.5200,1903.9800,30837.9902
1990-08-02,351.4800,1870.8900,30245.1797
1990-08-03,344.8600,1848.5000,29515.7598
1990-08-06,334.4300,1759.5900,28599.5293
1990-08-07,334.8300,1786.0400,27653.0703
1990-08-08,338.3500,1733.5699,28509.1406
1990-08-09,339.9400,1751.5100,27615.7305
1990-08-10,335.5200,1752.4800,27329.5508
1990-08-13,338.8400,1721.5400,26176.4297
1990-08-14,339.3900,1714.5300,26672.5293
1990-08-15,340.0600,1737.5200,28112.1191
1990-08-16,332.3900,1739.5800,27549.4395
1990-08-17,327.8300,1677.8900,26786.7207
1990-08-20,328.5100,1645.3800,26490.4707
1990-08-21,321.8600,1584.9900,26297.8398
1990-08-22,316.5500,1568.1801,25210.9102
1990-08-23,307.0600,1532.2900,23737.6309
1990-08-24,311.5100,1545.7600,24165.7598
1990-08-27,321.4400,1633.6100,25141.7598
1990-08-28,321.3400,1623.0601,25710.7598
1990-08-29,324.1900,1626.1899,24894.7891
1990-08-30,318.7100,1653.5500,25669.9609
1990-08-31,322.5600,1622.0100,25978.3691
1990-09-04,323.0900,1605.6801,24907.6406
1990-09-05,324.3900,1581.6600,24078.3398
1990-09-06,320.4600,1555.9399,23811.9102
1990-09-07,323.4000,1559.6700,23962.0703
1990-09-10,321.6300,1603.4200,25080.9004
1990-09-11,321.0400,1578.9900,24604.6602
1990-09-12,322.5400,1599.3500,25216.1406
1990-09-13,318.6500,1581.2600,25075.0801
1990-09-14,316.8300,1561.8000,24897.4609
1990-09-17,317.7700,1527.3199,24365.5996
1990-09-18,318.6000,1509.8900,23884.8203
1990-09-19,316.6000,1479.4000,23726.1699
1990-09-20,311.4800,1465.7700,23602.9805
1990-09-21,311.3200,1430.4700,23777.8301
1990-09-25,308.2600,1367.9000,23359.3203
1990-09-26,305.0600,1377.0900,22250.6191
1990-09-27,300.9700,1399.5000,21771.9102
1990-09-28,306.0500,1327.9800,20983.5000
1990-10-01,314.9400,1405.6700,20221.8594
1990-10-02,315.2100,1448.4500,22898.4102
1990-10-04,312.6900,1413.3800,22278.1895
1990-10-05,311.5000,1402.5500,22827.6504
1990-10-08,313.4800,1458.0699,23630.0000
1990-10-09,305.1000,1445.9399,23495.1094
1990-10-11,295.4600,1425.6400,22585.6309
1990-10-12,300.0300,1461.9000,22390.1602
1990-10-15,303.2300,1472.7300,23109.1992
1990-10-16,298.9200,1462.7100,23606.0996
1990-10-17,298.7600,1441.3101,23859.3594
1990-10-18,305.7400,1468.5400,24367.0801
1990-10-19,312.4800,1484.0900,24481.4902
1990-10-22,314.7600,1474.1600,25070.8594
1990-10-23,312.3600,1488.3400,25298.3008
1990-10-24,312.6000,1523.1700,24876.8809
1990-10-25,310.1700,1498.5100,25352.6309
1990-10-26,304.7100,1463.1200,25005.6406
1990-10-29,301.8800,1453.1801,25329.3105
1990-10-30,304.0600,1439.7200,25242.4004
1990-10-31,304.0000,1434.5000,25194.0996
1990-11-01,307.0200,1421.2300,24295.1602
1990-11-02,311.8500,1420.0500,24194.9902
1990-11-05,314.5900,1422.8300,24385.3301
1990-11-06,311.6200,1404.7600,23965.7500
1990-11-07,306.0100,1370.5000,23500.2500
1990-11-08,307.6100,1359.1801,22969.8105
1990-11-09,313.7400,1384.1200,22931.8008
1990-11-13,317.6700,1421.8101,23973.6699
1990-11-14,320.4000,1402.3000,23937.4395
1990-11-15,317.0200,1417.4800,23487.4805
1990-11-16,317.1200,1430.2000,23171.6309
1990-11-19,319.3400,1462.8101,23518.1602
1990-11-20,315.3100,1459.8700,23205.4805
1990-11-26,316.5100,1458.2800,23762.8594
1990-11-27,318.1000,1434.3700,23623.5098
1990-11-28,317.9500,1425.6700,23053.8809
1990-11-29,316.4200,1424.4100,22712.5996
1990-11-30,322.2200,1436.5699,22454.6309
1990-12-03,324.1000,1466.4000,22725.9902
1990-12-04,326.3500,1442.7000,21862.6094
1990-12-05,329.9200,1459.9000,22193.7207
1990-12-06,329.0700,1493.0601,22553.0996
1990-12-07,327.7500,1510.9800,23522.4902
1990-12-10,328.8900,1514.6000,23784.6699
1990-12-11,326.4400,1487.6801,23956.9707
1990-12-12,330.1900,1518.5800,23999.4102
1990-12-13,329.3400,1527.3600,24642.9707
1990-12-14,326.8200,1513.2500,24349.5000
1990-12-17,326.0200,1491.1300,24087.9102
1990-12-18,330.0500,1480.3199,24424.0195
1990-12-19,330.2000,1460.9800,24876.7793
1990-12-20,330.1200,1417.9600,24524.9395
1990-12-21,331.7500,1421.2300,24119.5996
1990-12-27,328.2900,1413.3199,23940.6992
1990-12-28,328.7200,1389.3500,23848.7109
1991-01-04,321.0000,1390.0800,24069.1797
1991-01-07,315.4400,1356.4800,23736.5703
1991-01-08,314.9000,1351.2100,22897.8398
1991-01-09,311.4900,1367.7200,22969.2695
1991-01-10,314.5300,1376.7600,23047.3594
1991-01-11,315.2300,1377.4900,23241.0195
1991-01-14,312.4900,1345.2600,23213.2305
1991-01-16,316.1700,1324.9399,22442.6992
1991-01-17,327.9700,1404.3500,23446.8105
1991-01-18,332.2300,1401.6500,23808.3008
1991-01-21,331.0600,1393.0200,23352.1895
1991-01-22,328.3100,1373.9100,23253.6504
1991-01-23,330.2100,1365.4700,23050.0996
1991-01-24,334.7800,1379.5699,23269.0098
1991-01-25,336.0700,1381.3000,23573.2500
1991-01-28,336.0300,1378.5000,23569.4395
1991-01-29,335.8400,1388.3900,23460.1191
1991-01-30,340.9100,1395.5400,23409.6094
1991-01-31,343.9300,1421.1600,23293.1406
1991-02-01,343.0500,1417.5200,23156.6992
1991-02-04,348.3400,1446.2300,23287.3594
1991-02-05,351.2600,1442.7300,23821.5703
1991-02-06,358.0700,1425.2200,23952.0391
1991-02-07,356.5200,1442.8300,24104.4297
1991-02-08,359.3500,1449.0699,24296.0801
1991-02-12,365.5000,1470.0100,24935.0098
1991-02-13,369.0200,1482.8700,25139.4707
1991-02-14,364.2200,1497.2900,25356.3691
1991-02-15,369.0600,1500.6200,25343.7402
1991-02-19,369.3900,1588.5601,26166.9805
1991-02-20,365.1400,1567.2600,26198.7891
1991-02-21,364.9700,1569.5400,26024.3691
1991-02-22,365.6500,1574.7700,25902.8105
1991-02-25,367.2600,1606.0601,26462.7598
1991-02-26,362.8100,1564.7900,26282.9609
1991-02-27,367.7400,1553.9900,26094.2500
1991-02-28,367.0700,1564.4500,26409.2207
1991-03-01,370.4700,1521.3000,25881.5703
1991-03-04,369.3300,1529.3101,25976.0195
1991-03-05,376.7200,1546.6100,25913.4805
1991-03-06,376.1700,1584.1500,26382.9902
1991-03-07,375.9100,1586.6899,26397.9609
1991-03-08,374.9500,1604.6700,26607.5195
1991-03-11,372.9600,1575.6899,26669.3691
1991-03-12,370.0300,1568.4700,26727.4199
1991-03-13,374.5700,1558.7500,26418.3203
1991-03-14,373.5000,1563.6400,26542.3301
1991-03-15,373.5900,1572.2100,26843.0996
1991-03-18,372.1100,1558.2300,27146.9102
1991-03-19,366.5900,1542.8500,27006.6602
1991-03-20,367.9200,1530.6899,26449.3496
1991-03-22,367.4800,1507.6400,26613.1895
1991-03-25,369.8300,1508.8101,26645.7891
1991-03-26,376.3000,1499.2600,26339.3809
1991-03-27,375.3500,1514.8600,26104.6504
1991-03-28,375.2200,1515.3199,26206.9199
1991-04-02,379.5000,1541.8400,26252.0000
1991-04-03,378.9400,1572.4399,26780.0605
1991-04-04,379.7700,1568.4000,26689.8105
1991-04-05,375.3600,1576.1700,26767.3301
1991-04-08,378.6600,1576.3700,26607.6504
1991-04-09,373.5600,1588.4500,26317.3906
1991-04-10,373.1500,1560.5300,26268.8594
1991-04-11,377.6300,1566.5200,26425.1895
1991-04-12,380.4000,1577.6500,26582.5000
1991-04-15,381.1900,1600.5000,26695.5293
1991-04-16,387.6200,1602.5000,26813.3008
1991-04-17,390.4500,1616.9200,26980.3691
1991-04-18,388.4600,1614.1600,26798.9004
1991-04-19,384.2000,1599.8300,26541.9707
1991-04-22,380.9500,1577.0500,26237.0098
1991-04-23,381.7600,1593.6200,26491.5703
1991-04-24,382.7600,1599.4100,26330.2109
1991-04-25,379.2500,1625.8700,26038.8594
1991-04-26,379.0200,1620.5200,26123.6797
1991-04-30,375.3400,1606.8700,26111.2500
1991-05-02,380.5200,1631.1600,26477.8594
1991-05-07,377.3200,1628.9900,26342.1406
1991-05-08,378.5100,1608.7700,26309.7891
1991-05-10,375.7400,1620.3900,26274.2891
1991-05-13,376.7600,1607.2800,26093.1992
1991-05-14,371.6200,1598.0699,26030.0801
1991-05-15,368.5700,1587.7700,25822.4707
1991-05-16,372.1900,1592.3199,25520.2695
1991-05-17,372.3900,1602.5900,25701.9395
1991-05-21,375.3500,1612.4800,25481.2109
1991-05-22,376.1900,1640.7300,25398.6602
1991-05-23,374.9600,1641.2100,25643.6504
1991-05-24,377.4900,1662.2900,25529.1406
1991-05-28,381.9400,1675.2800,25390.6699
1991-05-29,382.7900,1686.4200,25495.4102
1991-05-31,389.8300,1707.9600,25789.6191
1991-06-03,388.0600,1704.1899,25912.6094
1991-06-04,387.7400,1689.3000,25556.8594
1991-06-05,385.0900,1705.7400,25289.5703
1991-06-06,383.6300,1708.7000,24984.1191
1991-06-07,379.4300,1708.3600,25035.1094
1991-06-10,378.5700,1698.0800,24598.3809
1991-06-11,381.0500,1713.3000,24662.5898
1991-06-12,376.6500,1699.2800,24482.6895
1991-06-13,377.6300,1688.8500,24808.1699
1991-06-14,382.2900,1702.8800,25093.8906
1991-06-17,380.1300,1714.2200,24943.0898
1991-06-18,378.5900,1694.0000,24685.4707
1991-06-19,375.0900,1687.7000,23996.7500
1991-06-20,375.4200,1689.7200,24082.2598
1991-06-21,377.7500,1706.7600,24275.0801
1991-06-24,370.9400,1690.6801,23765.4609
1991-06-25,370.6500,1691.4700,23907.4199
1991-06-26,371.5900,1677.5800,23766.3809
1991-06-27,374.4000,1668.6100,23543.0293
1991-06-28,371.1600,1623.7300,23290.9609
1991-07-01,377.9200,1628.7500,24108.7598
1991-07-02,377.4700,1613.6300,23995.7598
1991-07-03,373.3300,1606.5100,23373.4707
1991-07-05,374.0800,1618.1600,22898.3398
1991-07-08,377.9400,1610.6100,22176.1699
1991-07-09,376.1100,1630.7500,22608.9609
1991-07-10,375.7400,1640.1700,23121.3008
1991-07-11,376.9700,1635.4700,22937.9199
1991-07-12,380.2500,1645.8900,23137.7793
1991-07-15,382.3900,1647.8400,23459.0391
1991-07-16,381.5400,1638.3500,23375.1504
1991-07-17,381.1800,1629.9301,23060.6992
1991-07-18,385.3700,1621.4900,22908.7109
1991-07-19,384.2200,1624.7400,22866.3594
1991-07-22,382.8800,1627.6300,22705.2891
1991-07-23,379.4200,1631.9900,22758.9805
1991-07-24,378.6400,1621.1801,23297.4707
1991-07-25,380.9600,1613.4200,23332.7109
1991-07-26,380.9300,1604.9500,23519.0703
1991-07-29,383.1500,1605.7500,23443.5801
1991-07-30,386.6900,1616.6700,23872.6309
1991-07-31,387.8100,1619.2900,24120.7500
1991-08-01,387.1200,1620.4900,24072.7305
1991-08-02,387.1800,1619.6700,24027.9707
1991-08-05,385.0600,1623.0699,23833.2500
1991-08-06,390.6200,1613.9800,23464.9609
1991-08-07,390.5600,1631.8700,23691.0195
1991-08-08,389.3200,1630.3700,23482.4609
1991-08-09,387.1200,1633.4700,23434.6191
1991-08-12,388.0200,1626.5500,22985.6699
1991-08-13,389.6200,1650.4301,22872.0000
1991-08-14,389.9000,1650.0601,23393.3008
1991-08-15,389.3300,1654.1100,23018.6797
1991-08-16,385.5800,1653.6000,22814.3691
1991-08-19,376.4700,1501.8199,21456.7598
1991-08-20,379.4300,1524.2800,21687.0605
1991-08-21,390.5900,1603.6500,22051.5996
1991-08-22,391.3300,1622.4900,22515.7695
1991-08-23,394.1700,1636.6801,22065.3398
1991-08-26,393.8500,1652.1000,21592.2695
1991-08-27,393.0600,1645.8101,21641.3008
1991-08-28,396.6400,1650.3600,21621.6309
1991-08-29,396.4700,1651.5500,22002.1699
1991-08-30,395.4300,1649.8800,22335.8691
1991-09-03,392.1500,1657.5100,22469.8008
1991-09-04,389.9700,1649.5500,22402.6895
1991-09-05,389.1400,1649.0900,22499.6504
1991-09-06,389.1000,1646.4100,22692.5996
1991-09-09,388.5700,1638.6500,22573.9805
1991-09-10,384.5600,1625.8000,22411.5801
1991-09-11,385.0900,1628.6400,22504.7891
1991-09-12,387.3400,1632.2200,22530.1992
1991-09-13,383.5900,1633.6500,23134.4297
1991-09-17,385.5000,1635.8000,23443.6094
1991-09-18,386.9400,1621.2700,23317.7793
1991-09-19,387.5600,1624.7000,23332.3105
1991-09-20,387.9200,1616.1300,23192.7402
1991-09-24,387.7100,1627.8000,23333.6992
1991-09-25,386.8800,1625.7900,23577.4199
1991-09-26,386.4900,1614.8000,23968.0801
1991-09-27,385.9000,1612.8000,23969.4707
1991-09-30,387.8600,1605.4700,23916.4395
1991-10-01,389.2000,1609.3199,24377.0098
1991-10-02,388.2600,1607.4800,24375.1094
1991-10-04,381.2500,1604.8900,24596.9004
1991-10-07,379.5000,1589.1200,24330.8301
1991-10-08,380.6700,1582.2700,24155.6191
1991-10-09,376.8000,1567.9900,24485.2598
1991-10-11,381.4500,1569.7100,24157.7207
1991-10-14,386.4700,1571.7400,23860.6699
1991-10-15,391.0100,1585.4100,24307.6504
1991-10-16,392.8000,1570.0100,24334.6699
1991-10-17,391.9200,1561.8900,24439.8496
1991-10-18,392.5000,1565.1801,24894.8203
1991-10-21,390.0200,1570.3400,25016.8105
1991-10-22,387.8300,1577.0000,24954.6602
1991-10-23,387.9400,1590.2900,24799.9395
1991-10-24,385.0700,1572.7200,24949.2598
1991-10-25,384.2000,1572.0699,24906.4297
1991-10-28,389.5200,1579.1899,24901.7207
1991-10-29,391.4800,1588.7300,25140.6094
1991-10-30,392.9600,1586.0100,24981.1797
1991-10-31,392.4500,1579.7700,25222.2793
1991-11-01,391.3200,1572.5800,25044.2402
1991-11-05,388.7100,1578.2100,24950.8594
1991-11-06,389.9700,1573.9399,24750.1992
1991-11-07,393.7200,1582.0601,24446.7598
1991-11-08,392.8900,1610.1801,24486.4902
1991-11-11,393.1200,1605.1600,24232.9902
1991-11-12,396.7400,1623.8400,24667.7305
1991-11-13,397.4100,1615.2600,24416.2305
1991-11-14,397.1500,1627.0800,24176.5391
1991-11-15,382.6200,1626.9700,24099.1797
1991-11-18,385.2400,1605.7000,23400.1191
1991-11-19,379.4200,1589.7000,23326.8594
1991-11-21,380.0600,1603.2600,23177.8398
1991-11-22,376.1400,1599.7500,23117.3906
1991-11-25,375.3400,1590.8600,22868.6895
1991-11-26,377.9600,1603.5000,23112.0898
1991-11-27,376.5500,1589.8600,22973.2793
1991-11-29,375.2200,1571.0601,22687.3496
1991-12-02,381.4000,1549.8101,21992.2891
1991-12-03,380.9600,1549.3600,22166.8301
1991-12-04,380.0700,1554.6500,22669.4395
1991-12-05,377.3900,1557.5200,22459.1699
1991-12-06,379.1000,1555.3101,22445.0605
1991-12-09,378.2600,1559.7600,22352.8809
1991-12-10,377.9000,1548.4399,21953.0605
1991-12-11,377.7000,1543.9900,21502.9004
1991-12-12,381.5500,1550.2100,21712.5703
1991-12-13,384.4700,1557.0300,22754.9004
1991-12-16,384.4600,1551.7800,22836.6699
1991-12-17,382.7400,1562.8900,22736.2891
1991-12-18,383.4800,1570.2800,22629.9004
1991-12-19,382.5200,1559.2600,21991.1895
1991-12-20,387.0400,1545.8700,21777.1191
1991-12-27,406.4600,1564.2700,22437.3203
1991-12-30,415.1400,1577.2600,22983.7695
1992-01-06,417.9600,1604.6899,23801.1797
1992-01-07,417.4000,1593.6500,23566.3906
1992-01-08,418.1000,1581.6801,22715.0000
1992-01-09,417.6100,1599.1400,23113.6406
1992-01-10,415.1000,1613.8199,22381.9004
1992-01-13,414.3400,1620.4500,21696.8594
1992-01-14,420.4400,1629.5100,21775.1309
1992-01-16,418.2100,1664.0900,21612.1895
1992-01-17,418.8600,1669.2900,21321.3691
1992-01-20,416.3600,1685.1400,20913.8203
1992-01-21,412.6400,1687.0699,20858.3008
1992-01-22,418.1300,1680.1300,21534.1191
1992-01-23,414.9600,1671.8400,21580.7207
1992-01-24,415.4800,1669.5200,21072.1504
1992-01-27,414.9900,1686.7100,21007.1094
1992-01-28,414.9600,1685.5100,21390.5195
1992-01-29,410.3400,1671.0100,21362.2598
1992-01-30,411.6200,1683.0601,21557.6699
1992-01-31,408.7800,1685.7000,22023.0508
1992-02-03,409.5300,1685.6600,22139.5898
1992-02-04,413.8500,1678.7700,21999.5996
1992-02-05,413.8400,1685.8500,21936.3691
1992-02-06,413.8200,1683.7100,22104.9199
1992-02-07,411.0900,1686.5900,22107.1191
1992-02-10,413.7700,1683.7300,21819.5195
1992-02-12,417.1300,1685.0300,21541.6406
1992-02-13,413.6900,1680.8101,21391.0195
1992-02-14,412.4800,1676.1700,20883.8594
1992-02-18,407.3800,1696.5500,20872.0293
1992-02-19,408.2600,1690.2400,20618.3008
1992-02-20,413.9000,1711.3500,20771.9199
1992-02-21,411.4300,1711.2900,21291.8105
1992-02-24,412.2700,1729.8600,20973.2402
1992-02-25,410.4500,1716.6300,21025.5508
1992-02-26,415.3500,1743.3600,21364.7695
1992-02-27,413.8600,1745.1700,21333.6992
1992-02-28,412.7000,1746.7600,21338.8105
1992-03-02,412.4500,1749.2900,21487.8203
1992-03-03,412.8500,1763.8600,21051.7109
1992-03-04,409.3300,1762.2700,21105.4199
1992-03-05,406.5100,1762.2900,20864.4199
1992-03-06,404.4400,1746.7700,20992.9902
1992-03-09,405.2100,1753.5000,20797.6797
1992-03-10,406.8900,1753.2100,20854.5898
1992-03-11,404.0300,1739.8800,20592.1406
1992-03-12,403.8900,1723.9200,20561.8809
1992-03-13,405.8400,1734.4200,20456.0605
1992-03-16,406.3900,1723.1300,19837.1602
1992-03-17,409.5800,1732.9200,19917.6309
1992-03-18,409.1500,1729.8900,19764.3105
1992-03-19,409.8000,1725.7400,20185.0898
1992-03-23,409.9100,1714.1700,20239.5996
1992-03-24,408.8800,1716.2000,19891.5703
1992-03-25,407.5200,1719.0601,20226.7793
1992-03-26,407.8600,1718.2100,19885.4902
1992-03-27,403.5000,1698.8400,19636.9902
1992-03-30,403.0000,1714.7600,19669.3105
1992-03-31,403.6900,1718.3500,19345.9492
1992-04-01,404.2300,1706.6899,18581.7891
1992-04-02,400.5000,1723.3700,18286.0293
1992-04-03,401.5500,1716.1801,18559.7109
1992-04-06,405.5900,1738.7800,18436.3691
1992-04-07,398.0600,1737.4100,17791.5508
1992-04-08,394.5000,1714.7700,17175.5293
1992-04-09,400.6400,1724.2400,16598.1504
1992-04-10,404.2900,1733.7700,17850.6602
1992-04-13,406.0800,1729.9600,17236.6504
1992-04-14,412.3900,1734.4600,17439.5801
1992-04-15,416.2800,1744.3500,17948.0098
1992-04-16,416.0400,1746.8800,17959.7598
1992-04-21,410.2600,1747.4700,16787.3301
1992-04-22,409.8100,1753.1000,16839.1191
1992-04-23,411.6000,1745.1700,17402.0508
1992-04-24,409.0200,1745.7200,17542.4492
1992-04-27,408.4500,1742.9200,17450.5195
1992-04-28,409.1100,1731.6801,17527.4004
1992-04-30,414.9500,1728.0900,17390.7109
1992-05-06,416.7900,1745.7800,17878.6602
1992-05-07,415.8500,1752.5699,18410.8809
1992-05-08,416.0500,1748.1300,18375.9492
1992-05-11,418.4900,1750.7000,18608.0898
1992-05-12,416.2900,1747.9100,18508.5293
1992-05-13,416.4500,1745.7900,18768.5703
1992-05-14,413.1400,1735.3400,18804.5996
1992-05-15,410.0900,1719.9200,18074.2695
1992-05-18,412.8100,1763.5900,18443.0996
1992-05-19,416.3700,1766.7600,18754.1094
1992-05-20,415.3900,1785.4000,18674.9297
1992-05-21,412.6000,1783.5601,18691.2891
1992-05-22,414.0200,1804.4200,18221.0000
1992-05-26,411.4100,1799.5100,18204.6406
1992-05-27,412.1700,1792.8000,17822.5605
1992-05-29,415.3500,1806.3600,18347.7500
1992-06-01,417.3000,1798.2300,18004.1094
1992-06-02,413.5000,1800.6200,18125.5508
1992-06-03,414.5900,1786.1899,18188.6797
1992-06-04,413.2600,1791.3500,17964.0703
1992-06-05,413.4800,1789.0500,17790.0391
1992-06-09,410.0600,1784.7100,17845.0391
1992-06-10,407.2500,1789.4500,17742.8691
1992-06-11,409.0500,1779.7400,17709.0508
1992-06-12,409.7600,1786.9700,17383.6797
1992-06-15,410.2900,1773.2500,16953.2305
1992-06-16,408.3200,1781.6200,16953.5293
1992-06-17,402.2600,1773.7500,16445.8008
1992-06-19,403.6700,1776.3400,16519.8691
1992-06-22,403.4000,1770.7200,15921.2197
1992-06-23,404.0400,1772.3900,16106.9902
1992-06-24,403.8400,1762.5500,15853.6699
1992-06-25,403.1200,1764.3500,16143.7197
1992-06-26,403.4500,1752.8300,15812.7305
1992-06-29,408.9400,1755.9800,15741.2695
1992-06-30,408.1400,1754.9500,15951.7305
1992-07-01,412.8800,1759.9000,16325.0703
1992-07-02,411.7700,1759.8400,16757.6309
1992-07-06,413.8400,1769.9800,16657.0703
1992-07-07,409.1600,1766.9800,16459.5508
1992-07-08,410.2800,1752.2900,16600.2598
1992-07-09,414.2300,1760.1700,16848.6602
1992-07-10,414.6200,1750.3199,16783.7207
1992-07-13,414.8700,1731.4399,17201.7305
1992-07-14,417.6800,1735.5100,17064.6309
1992-07-15,417.1000,1733.8400,17116.9199
1992-07-16,417.5400,1730.7800,16987.6602
1992-07-17,415.6200,1699.4600,16548.0703
1992-07-20,413.7500,1652.7100,15884.4805
1992-07-21,413.7600,1654.0900,16002.4102
1992-07-22,410.9300,1636.8101,15541.9502
1992-07-23,412.0800,1622.8101,16039.9404
1992-07-24,411.6000,1613.3600,15497.7900
1992-07-27,411.5400,1617.7800,15373.3398
1992-07-28,417.5200,1617.1801,15426.6396
1992-07-29,422.2300,1637.6200,15095.9502
1992-07-30,423.9200,1622.2000,15555.5996
1992-07-31,424.2100,1608.4900,15910.2803
1992-08-03,425.0900,1605.1100,15709.4502
1992-08-04,424.3600,1609.6100,15692.5898
1992-08-05,422.1900,1624.9399,15983.6396
1992-08-06,420.5900,1618.0699,15926.4404
1992-08-07,418.8800,1611.9600,15518.2695
1992-08-10,419.4200,1578.9500,15066.3398
1992-08-11,418.9000,1561.3900,14822.5596
1992-08-12,417.7800,1547.8700,14773.7900
1992-08-13,417.7300,1548.6300,14768.1699
1992-08-14,419.9100,1560.1600,14820.2500
1992-08-17,420.7400,1554.7600,14929.5498
1992-08-18,421.3400,1531.8700,14309.4102
1992-08-19,418.1900,1526.1400,14650.7402
1992-08-20,418.2600,1509.0300,15267.7598
1992-08-21,414.8500,1530.0300,16216.8799
1992-08-24,410.7200,1484.9700,16627.9609
1992-08-25,411.6100,1464.0300,16380.7695
1992-08-26,413.5100,1475.1100,16541.6504
1992-08-27,413.5300,1516.1200,17555.0000
1992-08-28,414.8400,1519.6899,17970.7891
1992-08-31,414.0300,1529.9700,18061.1191
1992-09-01,416.0700,1516.4399,17740.0605
1992-09-02,417.9800,1515.5300,17587.7207
1992-09-03,417.9800,1543.8900,18386.4902
1992-09-04,417.0800,1534.7200,18555.3008
1992-09-08,414.4400,1536.7100,18282.4199
1992-09-09,416.3600,1523.8300,18875.5508
1992-09-10,419.9500,1527.1000,18908.4707
1992-09-11,419.5800,1530.2000,18107.6895
1992-09-14,425.2700,1601.5000,18471.4004
1992-09-16,419.9200,1595.0900,17944.6992
1992-09-17,419.9300,1579.4700,18116.5195
1992-09-18,422.9300,1600.5900,18166.8008
1992-09-21,422.1400,1566.0000,18066.2402
